country,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines
Albania,1/20/2021,519,519,,36,47,0.02,0.02,,16,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,1/21/2021,549,549,,30,40,0.02,0.02,,14,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,1/22/2021,,,,,34,,,,12,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,1/23/2021,,,,,26,,,,9,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,1/24/2021,,,,,21,,,,7,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,1/25/2021,,,,,15,,,,5,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,1/26/2021,,,,,9,,,,3,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,1/27/2021,,,,,4,,,,1,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,1/28/2021,,,,,0,,,,0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,1/29/2021,,,,,0,,,,0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,1/30/2021,,,,,0,,,,0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,1/31/2021,,,,,0,,,,0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,2/1/2021,,,,,0,,,,0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,2/2/2021,550,549,1,,0,0.02,0.02,0,0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,2/3/2021,,,,,12,,,,4,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,2/4/2021,,,,,24,,,,8,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,2/5/2021,,,,,35,,,,12,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,2/6/2021,,,,,47,,,,16,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,2/7/2021,,,,,59,,,,21,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,2/8/2021,,,,,71,,,,25,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,2/9/2021,1127,689,438,,82,0.04,0.02,0.02,28,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,2/10/2021,,,,,81,,,,28,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,2/11/2021,,,,,79,,,,27,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,2/12/2021,,,,,78,,,,27,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,2/13/2021,,,,,76,,,,26,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,2/14/2021,,,,,75,,,,26,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,2/15/2021,,,,,73,,,,25,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,2/16/2021,,,,,72,,,,25,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,2/17/2021,1701,1090,611,,72,0.06,0.04,0.02,25,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,2/18/2021,3049,2438,611,1348,254,0.11,0.08,0.02,88,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,2/19/2021,4177,,,1128,405,0.15,,,141,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,2/20/2021,,,,,516,,,,179,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,2/21/2021,,,,,627,,,,218,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,2/22/2021,6728,6073,655,,739,0.23,0.21,0.02,257,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,2/23/2021,,,,,891,,,,310,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,2/24/2021,,,,,1043,,,,362,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,2/25/2021,10135,,,,1012,0.35,,,352,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,2/26/2021,,,,,1000,,,,347,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,2/27/2021,,,,,1027,,,,357,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,2/28/2021,,,,,1054,,,,366,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,3/1/2021,14295,,,,1081,0.5,,,376,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,3/2/2021,,,,,1026,,,,357,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,3/3/2021,15793,,,,971,0.55,,,337,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,3/4/2021,,,,,927,,,,322,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,3/5/2021,,,,,897,,,,312,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,3/6/2021,,,,,867,,,,301,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,3/7/2021,,,,,838,,,,291,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,3/8/2021,,,,,808,,,,281,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,3/9/2021,,,,,820,,,,285,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,3/10/2021,21613,,,,831,0.75,,,289,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,3/11/2021,,,,,857,,,,298,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,3/12/2021,23635,,,,883,0.82,,,307,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,3/13/2021,,,,,1042,,,,362,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,3/14/2021,,,,,1201,,,,417,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,3/15/2021,,,,,1361,,,,473,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,3/16/2021,,,,,1520,,,,528,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,3/17/2021,33369,,,,1679,1.16,,,583,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,3/18/2021,,,,,1960,,,,681,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,3/19/2021,,,,,2240,,,,778,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,3/20/2021,,,,,2386,,,,829,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,3/21/2021,,,,,2533,,,,880,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,3/22/2021,48229,,,,2679,1.68,,,931,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,3/23/2021,51690,,,3461,2895,1.8,,,1006,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,3/24/2021,53992,,,2302,2946,1.88,,,1024,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,3/25/2021,59348,,,5356,3287,2.06,,,1142,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,3/26/2021,62248,,,2900,3276,2.16,,,1138,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,3/27/2021,64075,,,1827,3113,2.23,,,1082,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,3/28/2021,78000,,,13925,4678,2.71,,,1626,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,3/29/2021,,,,,7204,,,,2503,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,3/30/2021,119321,,,,9662,4.15,,,3357,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,3/31/2021,138846,,,19525,12122,4.82,,,4212,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,4/1/2021,155463,,,16617,13731,5.4,,,4771,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,4/2/2021,172486,,,17023,15748,5.99,,,5472,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,4/3/2021,185496,,,13010,17346,6.45,,,6028,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,4/4/2021,192882,,,7386,16412,6.7,,,5703,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,4/5/2021,206708,,,13826,15435,7.18,,,5363,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,4/6/2021,221588,,,14880,14610,7.7,,,5077,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,4/7/2021,232379,,,10791,13362,8.07,,,4643,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,4/8/2021,242542,,,10163,12440,8.43,,,4323,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,4/9/2021,250676,,,8134,11170,8.71,,,3881,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,4/10/2021,256810,,,6134,10188,8.92,,,3540,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,4/11/2021,,,,,9898,,,,3439,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,4/12/2021,267531,,,,8689,9.3,,,3019,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,4/13/2021,281216,,,13685,8518,9.77,,,2960,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,4/14/2021,,,,,8639,,,,3002,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,4/15/2021,304488,,,,8849,10.58,,,3075,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,4/16/2021,314622,,,10134,9135,10.93,,,3174,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,4/17/2021,324840,,,10218,9719,11.29,,,3377,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,4/18/2021,332905,,,8065,10105,11.57,,,3511,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,4/19/2021,345934,,,13029,11200,12.02,,,3892,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,4/20/2021,350000,,,4066,9826,12.16,,,3414,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,4/21/2021,372075,,,22075,11318,12.93,,,3933,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,4/22/2021,382998,,,10923,11216,13.31,,,3897,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,4/23/2021,391351,,,8353,10961,13.6,,,3809,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,4/24/2021,400064,,,8713,10746,13.9,,,3734,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,4/25/2021,,,,,10205,,,,3546,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,4/26/2021,408619,,,,8955,14.2,,,3112,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,4/27/2021,416855,,,8236,9551,14.49,,,3319,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,4/28/2021,433628,,,16773,8793,15.07,,,3055,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,4/29/2021,453248,,,19620,10036,15.75,,,3487,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,4/30/2021,476903,,,23655,12222,16.57,,,4247,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,5/1/2021,494028,,,17125,13423,17.17,,,4664,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,5/2/2021,,,,,14489,,,,5035,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,5/3/2021,517501,,,,15555,17.98,,,5405,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,5/4/2021,537387,,,19886,17219,18.67,,,5983,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,5/5/2021,556584,,,19197,17565,19.34,,,6104,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,5/6/2021,572226,,,15642,16997,19.88,,,5906,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,5/7/2021,585693,,,13467,15541,20.35,,,5400,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,5/8/2021,596766,,,11073,14677,20.74,,,5100,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,5/9/2021,600000,,,3234,13462,20.85,,,4678,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,5/10/2021,612959,,,12959,13637,21.3,,,4739,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,5/11/2021,622507,440921,181586,9548,12160,21.63,15.32,6.31,4225,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,5/12/2021,632676,444755,187921,10169,10870,21.98,15.45,6.53,3777,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,5/13/2021,638338,445402,192936,5662,9445,22.18,15.48,6.7,3282,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,5/14/2021,653330,448571,204759,14992,9662,22.7,15.59,7.12,3357,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,5/15/2021,,,,,9355,,,,3251,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,5/16/2021,,,,,10166,,,,3533,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,5/17/2021,680083,456980,223103,,9589,23.63,15.88,7.75,3332,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,5/18/2021,688947,460191,228756,8864,9491,23.94,15.99,7.95,3298,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,5/19/2021,697811,463402,234409,8864,9305,24.25,16.1,8.15,3233,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,5/20/2021,703743,466083,237660,5932,9344,24.45,16.2,8.26,3247,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,5/21/2021,708846,469169,239677,5103,7931,24.63,16.3,8.33,2756,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,5/22/2021,,,,,7212,,,,2506,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,5/23/2021,716616,472840,243776,,6493,24.9,16.43,8.47,2256,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,5/24/2021,725135,475237,249898,8519,6436,25.2,16.51,8.68,2236,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,5/25/2021,,,,,6873,,,,2388,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,5/26/2021,748986,479789,269197,,7311,26.03,16.67,9.35,2540,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,5/27/2021,759043,481788,277255,10057,7900,26.38,16.74,9.63,2745,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,5/28/2021,,,,,7798,,,,2710,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,5/29/2021,,,,,7869,,,,2734,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,5/30/2021,772204,485162,287042,,7941,26.83,16.86,9.97,2759,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,5/31/2021,776461,486128,290333,4257,7332,26.98,16.89,10.09,2548,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,6/1/2021,780342,487078,293264,3881,6183,27.12,16.93,10.19,2149,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,6/2/2021,,,,,4978,,,,1730,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,6/3/2021,787321,490050,297271,,4040,27.36,17.03,10.33,1404,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,6/4/2021,,,,,3951,,,,1373,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,6/5/2021,,,,,3863,,,,1342,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,6/6/2021,798624,492522,306102,,3774,27.75,17.11,10.64,1311,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,6/7/2021,803682,493346,310336,5058,3889,27.93,17.14,10.78,1351,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,6/8/2021,809992,494437,315555,6310,4236,28.15,17.18,10.97,1472,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,6/9/2021,816556,496024,320532,6564,4675,28.37,17.24,11.14,1625,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,6/10/2021,823053,498437,324616,6497,5105,28.6,17.32,11.28,1774,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,6/11/2021,830281,501735,328546,7228,5599,28.85,17.43,11.42,1946,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,6/12/2021,834868,503721,331147,4587,5716,29.01,17.5,11.51,1986,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,6/13/2021,836430,504257,332173,1562,5401,29.06,17.52,11.54,1877,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,6/14/2021,842535,507764,334771,6105,5550,29.28,17.64,11.63,1929,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,6/15/2021,848430,507854,340576,5895,5491,29.48,17.65,11.83,1908,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,6/16/2021,854227,509282,344945,5797,5382,29.68,17.7,11.99,1870,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,6/17/2021,862628,511175,351453,8401,5654,29.98,17.76,12.21,1965,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,6/18/2021,,,,,5492,,,,1908,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,6/19/2021,,,,,5707,,,,1983,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,6/20/2021,880912,515884,365028,,6355,30.61,17.93,12.68,2208,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,6/21/2021,890052,519674,370378,9140,6788,30.93,18.06,12.87,2359,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,6/22/2021,901429,525800,375629,11377,7571,31.32,18.27,13.05,2631,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,6/23/2021,912874,532225,380649,11445,8378,31.72,18.49,13.23,2911,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,6/24/2021,922886,537018,385868,10012,8608,32.07,18.66,13.41,2991,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,6/25/2021,,,,,8472,,,,2944,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,6/26/2021,,,,,8335,,,,2896,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,6/27/2021,,,,,8198,,,,2849,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,6/28/2021,943439,547300,396139,,7627,32.78,19.02,13.77,2650,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,6/29/2021,955498,556252,399246,12059,7724,33.2,19.33,13.87,2684,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,6/30/2021,968034,564530,403504,12536,7880,33.64,19.62,14.02,2738,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,7/1/2021,974486,567084,407402,6452,7371,33.86,19.71,14.16,2561,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,7/2/2021,981499,569352,412147,7013,7639,34.11,19.78,14.32,2654,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,7/3/2021,,,,,7409,,,,2575,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,7/4/2021,988550,571759,416791,,7178,34.35,19.87,14.48,2494,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,7/5/2021,994081,574187,419894,5531,7235,34.54,19.95,14.59,2514,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,7/6/2021,1000063,576905,423158,5982,6366,34.75,20.05,14.7,2212,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,7/7/2021,1005663,579552,426111,5600,5376,34.95,20.14,14.81,1868,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,7/8/2021,1011297,582106,429191,5634,5259,35.14,20.23,14.91,1827,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,7/9/2021,1016554,584832,431722,5257,5008,35.32,20.32,15,1740,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,7/10/2021,1021408,587238,434170,4854,5198,35.49,20.41,15.09,1806,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,7/11/2021,1022802,587876,434926,1394,4893,35.54,20.43,15.11,1700,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,7/12/2021,1029234,590476,438758,6432,5022,35.76,20.52,15.25,1745,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,7/13/2021,1035667,592502,443165,6433,5086,35.99,20.59,15.4,1767,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,7/14/2021,1043499,594669,448830,7832,5405,36.26,20.66,15.6,1878,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,7/15/2021,1052108,596977,455131,8609,5830,36.56,20.74,15.82,2026,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,7/16/2021,1060042,599387,460655,7934,6213,36.84,20.83,16.01,2159,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,7/17/2021,1067135,601701,465434,7093,6532,37.08,20.91,16.17,2270,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,7/18/2021,1069365,602460,466905,2230,6652,37.16,20.93,16.22,2311,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,7/19/2021,,,,,6666,,,,2316,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,7/20/2021,1082424,609538,472886,,6680,37.61,21.18,16.43,2321,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,7/21/2021,1095453,616592,478861,13029,7422,38.07,21.43,16.64,2579,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,7/22/2021,1109785,624490,485295,14332,8240,38.56,21.7,16.86,2863,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,7/23/2021,,,,,8486,,,,2949,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,7/24/2021,,,,,8853,,,,3076,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,7/25/2021,1138771,640047,498724,,9915,39.57,22.24,17.33,3445,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,7/26/2021,,,,,10447,,,,3630,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,7/27/2021,,,,,10978,,,,3815,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,7/28/2021,,,,,10581,,,,3677,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,7/29/2021,1179769,660756,519013,,9998,41,22.96,18.04,3474,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,7/30/2021,1190847,665632,525215,11078,10200,41.38,23.13,18.25,3544,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,7/31/2021,1198933,670215,528718,8086,9975,41.66,23.29,18.37,3466,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,8/1/2021,1203087,672765,530322,4154,9188,41.81,23.38,18.43,3193,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,8/2/2021,1212761,677938,534823,9674,9106,42.14,23.56,18.58,3164,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
